======== n=1000, T=20 ========
-- BW=silverman --
Run 32: MS RMSE = 0.0009, DP RMSE = 5.5622, MS BW = 0.9000, DP BW = 0.9000
Run 33: MS RMSE = 0.0001, DP RMSE = 8.0854, MS BW = 0.9000, DP BW = 0.9000
Run 34: MS RMSE = 0.0001, DP RMSE = 5.6716, MS BW = 0.9000, DP BW = 0.9000
Run 35: MS RMSE = 0.0009, DP RMSE = 4.9414, MS BW = 0.9000, DP BW = 0.9000
Run 36: MS RMSE = 0.0001, DP RMSE = 8.6058, MS BW = 0.9000, DP BW = 0.9000
Run 37: MS RMSE = 0.0006, DP RMSE = 13.4213, MS BW = 0.9000, DP BW = 0.9000
Run 38: MS RMSE = 0.0014, DP RMSE = 7.0708, MS BW = 0.9000, DP BW = 0.9000
Run 39: MS RMSE = 0.0002, DP RMSE = 10.2280, MS BW = 0.9000, DP BW = 0.9000
Run 40: MS RMSE = 0.0002, DP RMSE = 3.1962, MS BW = 0.9000, DP BW = 0.9000
Run 41: MS RMSE = 0.0001, DP RMSE = 11.4281, MS BW = 0.9000, DP BW = 0.9000
Run 42: MS RMSE = 0.0064, DP RMSE = 4.9666, MS BW = 0.9000, DP BW = 0.9000
Run 43: MS RMSE = 0.0009, DP RMSE = 27.1834, MS BW = 0.9000, DP BW = 0.9000
Run 44: MS RMSE = 0.0000, DP RMSE = 17.4810, MS BW = 0.9000, DP BW = 0.9000
Run 45: MS RMSE = 0.0007, DP RMSE = 8.5835, MS BW = 0.9000, DP BW = 0.9000
Run 46: MS RMSE = 0.0003, DP RMSE = 20.9834, MS BW = 0.9000, DP BW = 0.9000
Run 47: MS RMSE = 0.0000, DP RMSE = 11.1874, MS BW = 0.9000, DP BW = 0.9000
Run 48: MS RMSE = 0.0012, DP RMSE = 9.3293, MS BW = 0.9000, DP BW = 0.9000
Run 49: MS RMSE = 0.0001, DP RMSE = 18.1485, MS BW = 0.9000, DP BW = 0.9000
Run 50: MS RMSE = 0.0000, DP RMSE = 10.5122, MS BW = 0.9000, DP BW = 0.9000

-- BW=1.0 --
Run 01: MS RMSE = 0.0007, DP RMSE = 12.9183, MS BW = 1.0000, DP BW = 1.0000
Run 02: MS RMSE = 0.0001, DP RMSE = 5.0677, MS BW = 1.0000, DP BW = 1.0000
Run 03: MS RMSE = 0.0000, DP RMSE = 9.9951, MS BW = 1.0000, DP BW = 1.0000
Run 04: MS RMSE = 0.0007, DP RMSE = 13.0929, MS BW = 1.0000, DP BW = 1.0000
Run 05: MS RMSE = 0.0000, DP RMSE = 14.8521, MS BW = 1.0000, DP BW = 1.0000
Run 06: MS RMSE = 0.0003, DP RMSE = 25.7132, MS BW = 1.0000, DP BW = 1.0000
Run 07: MS RMSE = 0.0000, DP RMSE = 4.3396, MS BW = 1.0000, DP BW = 1.0000
Run 08: MS RMSE = 0.0000, DP RMSE = 5.5726, MS BW = 1.0000, DP BW = 1.0000
Run 09: MS RMSE = 0.0010, DP RMSE = 29.6816, MS BW = 1.0000, DP BW = 1.0000
